,id,block_id,industry,landuse,population_availability,workers_availability,employment_share,company_id,departure_time,vehicle_type,tour_purpose,time_of_day,industry_numeric,landuse_numeric,vehicle_purpose,geometry,num_stops,stops
1111,1111,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 08:20:00,0,0,0,0,1,0,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",3,"""[{\""purpose\"": 0, \""zone_id\"": 2241, \""duration\"": 16, \""time_spent\"": 22.558333333333334}, {\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 0, \""time_spent\"": 28.799166666666668}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 26, \""time_spent\"": 58.09816666666667}]"""
1112,1112,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 09:05:00,1,2,0,0,1,5,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",7,"""[{\""purpose\"": 0, \""zone_id\"": 951, \""duration\"": 6, \""time_spent\"": 38.432666666666684}, {\""purpose\"": 0, \""zone_id\"": 569, \""duration\"": 1, \""time_spent\"": 76.39650000000002}, {\""purpose\"": 1, \""zone_id\"": 43, \""duration\"": 11, \""time_spent\"": 111.55983333333334}, {\""purpose\"": 0, \""zone_id\"": 361, \""duration\"": 0, \""time_spent\"": 115.63450000000002}, {\""purpose\"": 0, \""zone_id\"": 1013, \""duration\"": 28, \""time_spent\"": 157.59433333333334}, {\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 11, \""time_spent\"": 177.19050000000001}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 28, \""time_spent\"": 208.48950000000002}]"""
1113,1113,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 11:00:00,0,0,1,0,1,0,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",7,"""[{\""purpose\"": 0, \""zone_id\"": 462, \""duration\"": 8, \""time_spent\"": 18.183000000000007}, {\""purpose\"": 1, \""zone_id\"": 1494, \""duration\"": 24, \""time_spent\"": 51.21166666666667}, {\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 35, \""time_spent\"": 89.38283333333334}, {\""purpose\"": 0, \""zone_id\"": 1220, \""duration\"": 20, \""time_spent\"": 110.74950000000001}, {\""purpose\"": 0, \""zone_id\"": 1883, \""duration\"": 14, \""time_spent\"": 137.09183333333334}, {\""purpose\"": 1, \""zone_id\"": 426, \""duration\"": 13, \""time_spent\"": 162.71383333333335}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 17, \""time_spent\"": 184.7396666666667}]"""
1114,1114,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 10:04:00,0,2,0,0,1,2,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",6,"""[{\""purpose\"": 0, \""zone_id\"": 17, \""duration\"": 21, \""time_spent\"": 29.140666666666664}, {\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 14, \""time_spent\"": 51.41333333333333}, {\""purpose\"": 0, \""zone_id\"": 1034, \""duration\"": 24, \""time_spent\"": 118.54266666666666}, {\""purpose\"": 1, \""zone_id\"": 555, \""duration\"": 1, \""time_spent\"": 164.31866666666667}, {\""purpose\"": 0, \""zone_id\"": 738, \""duration\"": 28, \""time_spent\"": 200.97566666666665}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 27, \""time_spent\"": 239.9898333333333}]"""
1115,1115,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 08:40:00,1,2,0,0,1,5,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 20, \""time_spent\"": 20.045166666666667}, {\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 14, \""time_spent\"": 34.53666666666667}, {\""purpose\"": 1, \""zone_id\"": 536, \""duration\"": 21, \""time_spent\"": 63.2145}, {\""purpose\"": 0, \""zone_id\"": 536, \""duration\"": 30, \""time_spent\"": 93.72683333333333}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 21, \""time_spent\"": 119.84083333333334}]"""
1116,1116,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 15:11:00,1,0,1,0,1,3,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",5,"""[{\""purpose\"": 1, \""zone_id\"": 640, \""duration\"": 16, \""time_spent\"": 22.156166666666667}, {\""purpose\"": 0, \""zone_id\"": 543, \""duration\"": 25, \""time_spent\"": 55.93966666666667}, {\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 23, \""time_spent\"": 86.39150000000001}, {\""purpose\"": 1, \""zone_id\"": 1881, \""duration\"": 20, \""time_spent\"": 129.0605}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 21, \""time_spent\"": 172.1295}]"""
1117,1117,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 17:25:00,2,0,1,0,1,6,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 266, \""duration\"": 19, \""time_spent\"": 28.54566666666667}, {\""purpose\"": 1, \""zone_id\"": 2526, \""duration\"": 19, \""time_spent\"": 61.64083333333334}, {\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 12, \""time_spent\"": 81.25750000000001}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 23, \""time_spent\"": 107.5565}]"""
1118,1118,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 14:45:00,1,0,1,0,1,3,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",5,"""[{\""purpose\"": 1, \""zone_id\"": 982, \""duration\"": 26, \""time_spent\"": 34.0675}, {\""purpose\"": 0, \""zone_id\"": 529, \""duration\"": 32, \""time_spent\"": 78.22033333333334}, {\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 13, \""time_spent\"": 96.38583333333334}, {\""purpose\"": 0, \""zone_id\"": 943, \""duration\"": 13, \""time_spent\"": 134.60316666666665}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 23, \""time_spent\"": 185.01999999999998}]"""
1119,1119,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 15:33:00,1,0,1,0,1,3,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 529, \""duration\"": 32, \""time_spent\"": 36.714666666666666}, {\""purpose\"": 0, \""zone_id\"": 1220, \""duration\"": 22, \""time_spent\"": 64.95083333333334}, {\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 37, \""time_spent\"": 103.46483333333333}, {\""purpose\"": 1, \""zone_id\"": 640, \""duration\"": 7, \""time_spent\"": 116.90533333333333}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 27, \""time_spent\"": 151.19433333333333}]"""
1120,1120,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 10:48:00,0,1,0,0,1,1,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",7,"""[{\""purpose\"": 0, \""zone_id\"": 663, \""duration\"": 9, \""time_spent\"": 40.944166666666675}, {\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 18, \""time_spent\"": 89.09166666666667}, {\""purpose\"": 0, \""zone_id\"": 1494, \""duration\"": 22, \""time_spent\"": 113.9535}, {\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 35, \""time_spent\"": 152.12466666666666}, {\""purpose\"": 0, \""zone_id\"": 280, \""duration\"": 17, \""time_spent\"": 173.86066666666665}, {\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 0, \""time_spent\"": 179.48216666666664}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 23, \""time_spent\"": 205.78116666666665}]"""
1121,1121,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 16:13:00,0,0,1,0,1,0,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",5,"""[{\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 28, \""time_spent\"": 28.045166666666667}, {\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 16, \""time_spent\"": 44.53666666666666}, {\""purpose\"": 0, \""zone_id\"": 29, \""duration\"": 13, \""time_spent\"": 76.06283333333333}, {\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 0, \""time_spent\"": 94.59883333333332}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 13, \""time_spent\"": 110.89783333333332}]"""
1122,1122,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 10:25:00,0,1,0,0,1,1,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",4,"""[{\""purpose\"": 0, \""zone_id\"": 740, \""duration\"": 21, \""time_spent\"": 28.855999999999998}, {\""purpose\"": 1, \""zone_id\"": 327, \""duration\"": 25, \""time_spent\"": 62.248999999999995}, {\""purpose\"": 1, \""zone_id\"": 559, \""duration\"": 17, \""time_spent\"": 85.73716666666667}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 24, \""time_spent\"": 115.26833333333333}]"""
1123,1123,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 16:44:00,1,0,1,0,1,3,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 843, \""duration\"": 8, \""time_spent\"": 48.44550000000002}, {\""purpose\"": 1, \""zone_id\"": 553, \""duration\"": 33, \""time_spent\"": 118.20349999999996}, {\""purpose\"": 0, \""zone_id\"": 2541, \""duration\"": 10, \""time_spent\"": 133.53516666666664}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 28, \""time_spent\"": 171.11716666666663}]"""
1124,1124,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 18:26:00,1,0,2,0,1,3,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",5,"""[{\""purpose\"": 1, \""zone_id\"": 363, \""duration\"": 31, \""time_spent\"": 46.277833333333334}, {\""purpose\"": 0, \""zone_id\"": 543, \""duration\"": 14, \""time_spent\"": 71.214}, {\""purpose\"": 1, \""zone_id\"": 1313, \""duration\"": 19, \""time_spent\"": 108.37133333333333}, {\""purpose\"": 0, \""zone_id\"": 540, \""duration\"": 22, \""time_spent\"": 149.11933333333332}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 20, \""time_spent\"": 175.71983333333333}]"""
1125,1125,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 14:08:00,0,2,1,0,1,2,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",4,"""[{\""purpose\"": 0, \""zone_id\"": 996, \""duration\"": 18, \""time_spent\"": 23.792}, {\""purpose\"": 1, \""zone_id\"": 2541, \""duration\"": 8, \""time_spent\"": 41.2525}, {\""purpose\"": 1, \""zone_id\"": 762, \""duration\"": 22, \""time_spent\"": 71.38516666666666}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 13, \""time_spent\"": 98.96216666666666}]"""
1126,1126,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 17:25:00,1,0,1,0,1,3,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",6,"""[{\""purpose\"": 0, \""zone_id\"": 1297, \""duration\"": 15, \""time_spent\"": 22.410999999999998}, {\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 13, \""time_spent\"": 42.9995}, {\""purpose\"": 1, \""zone_id\"": 1956, \""duration\"": 34, \""time_spent\"": 84.05616666666667}, {\""purpose\"": 0, \""zone_id\"": 1177, \""duration\"": 34, \""time_spent\"": 133.4795}, {\""purpose\"": 0, \""zone_id\"": 363, \""duration\"": 0, \""time_spent\"": 158.8485}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 27, \""time_spent\"": 199.4515}]"""
1127,1127,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 12:56:00,1,0,1,0,1,3,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",6,"""[{\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 21, \""time_spent\"": 21.045166666666667}, {\""purpose\"": 0, \""zone_id\"": 882, \""duration\"": 27, \""time_spent\"": 84.66699999999999}, {\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 17, \""time_spent\"": 138.26399999999998}, {\""purpose\"": 0, \""zone_id\"": 1821, \""duration\"": 8, \""time_spent\"": 155.75583333333333}, {\""purpose\"": 1, \""zone_id\"": 738, \""duration\"": 23, \""time_spent\"": 186.22166666666666}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 21, \""time_spent\"": 219.23583333333335}]"""
1128,1128,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 10:46:00,0,0,0,0,1,0,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",2,"""[{\""purpose\"": 1, \""zone_id\"": 423, \""duration\"": 37, \""time_spent\"": 43.971}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 23, \""time_spent\"": 76.60833333333332}]"""
1129,1129,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 11:56:00,0,1,1,0,1,1,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",2,"""[{\""purpose\"": 1, \""zone_id\"": 581, \""duration\"": 36, \""time_spent\"": 66.71183333333333}, {\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 18, \""time_spent\"": 115.28166666666667}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 14, \""time_spent\"": 132.58066666666667}]"""
1130,1130,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 13:21:00,2,0,1,0,1,6,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",3,"""[{\""purpose\"": 1, \""zone_id\"": 549, \""duration\"": 40, \""time_spent\"": 45.762166666666666}, {\""purpose\"": 0, \""zone_id\"": 553, \""duration\"": 17, \""time_spent\"": 66.31933333333333}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 24, \""time_spent\"": 94.85733333333333}]"""
1131,1131,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 09:46:00,1,2,0,0,1,5,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 995, \""duration\"": 10, \""time_spent\"": 14.624333333333333}, {\""purpose\"": 0, \""zone_id\"": 874, \""duration\"": 17, \""time_spent\"": 81.44533333333337}, {\""purpose\"": 1, \""zone_id\"": 327, \""duration\"": 35, \""time_spent\"": 165.19283333333334}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 31, \""time_spent\"": 197.4375}]"""
1132,1132,43,industrial,industrial,6.054414779275871,2.924945127862779,1.0,164658820,1900-01-01 13:55:00,2,0,1,0,3,6,"MULTIPOLYGON (((56.2094926 58.0136143, 56.2088589 58.0135043, 56.2087279 58.0137159, 56.2097592 58.013895, 56.2100777 58.0133818, 56.2098338 58.0133389, 56.2098116 58.0133353, 56.2098013 58.0133519, 56.2096692 58.013329, 56.2094926 58.0136143)))",8,"""[{\""purpose\"": 0, \""zone_id\"": 361, \""duration\"": 23, \""time_spent\"": 27.074666666666666}, {\""purpose\"": 0, \""zone_id\"": 2058, \""duration\"": 34, \""time_spent\"": 75.36566666666667}, {\""purpose\"": 0, \""zone_id\"": 22, \""duration\"": 29, \""time_spent\"": 112.99066666666667}, {\""purpose\"": 1, \""zone_id\"": 43, \""duration\"": 19, \""time_spent\"": 134.18983333333333}, {\""purpose\"": 0, \""zone_id\"": 1883, \""duration\"": 21, \""time_spent\"": 158.85133333333332}, {\""purpose\"": 0, \""zone_id\"": 415, \""duration\"": 18, \""time_spent\"": 187.0255}, {\""purpose\"": 1, \""zone_id\"": 1461, \""duration\"": 31, \""time_spent\"": 222.81383333333332}, {\""purpose\"": 2, \""zone_id\"": 43, \""duration\"": 10, \""time_spent\"": 236.37949999999998}]"""
1133,1133,43,industrial,industrial,6.054414779275871,2.924945127862779,1.0,164658820,1900-01-01 17:29:00,0,0,1,0,3,0,"MULTIPOLYGON (((56.2094926 58.0136143, 56.2088589 58.0135043, 56.2087279 58.0137159, 56.2097592 58.013895, 56.2100777 58.0133818, 56.2098338 58.0133389, 56.2098116 58.0133353, 56.2098013 58.0133519, 56.2096692 58.013329, 56.2094926 58.0136143)))",8,"""[{\""purpose\"": 0, \""zone_id\"": 772, \""duration\"": 19, \""time_spent\"": 19.724666666666668}, {\""purpose\"": 1, \""zone_id\"": 2542, \""duration\"": 1, \""time_spent\"": 24.184833333333337}, {\""purpose\"": 0, \""zone_id\"": 89, \""duration\"": 37, \""time_spent\"": 67.162}, {\""purpose\"": 0, \""zone_id\"": 43, \""duration\"": 28, \""time_spent\"": 98.58083333333335}, {\""purpose\"": 0, \""zone_id\"": 441, \""duration\"": 28, \""time_spent\"": 134.38283333333334}, {\""purpose\"": 0, \""zone_id\"": 361, \""duration\"": 25, \""time_spent\"": 168.663}, {\""purpose\"": 0, \""zone_id\"": 1683, \""duration\"": 26, \""time_spent\"": 202.50733333333335}, {\""purpose\"": 2, \""zone_id\"": 43, \""duration\"": 25, \""time_spent\"": 231.39050000000003}]"""
