,id,block_id,industry,landuse,population_availability,workers_availability,employment_share,company_id,departure_time,vehicle_type,tour_purpose,time_of_day,industry_numeric,landuse_numeric,vehicle_purpose,num_stops,stops,geometry
1478,1478,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,878147431,1900-01-01 12:55:00,0,1,1,0,3,1,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (55.91897515000001 57.986800099999996)
1479,1479,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,878147443,1900-01-01 10:36:00,0,0,0,0,3,0,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (55.924371099999995 57.99190895000001)
1480,1480,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,878147453,1900-01-01 11:07:00,1,1,1,0,3,4,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (55.91894582857864 57.99222936730055)
1481,1481,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,878147453,1900-01-01 15:41:00,2,0,1,0,3,6,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (55.91894582857864 57.99222936730055)
1482,1482,614,industrial,industrial,4.6135562022439585,2.3333548314952632,0.983435047951177,879274918,1900-01-01 13:48:00,0,0,1,0,3,0,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.31856732835983 58.10626618249366)
1483,1483,614,industrial,industrial,4.6135562022439585,2.3333548314952632,0.983435047951177,879274918,1900-01-01 14:27:00,0,1,1,0,3,1,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.31856732835983 58.10626618249366)
1484,1484,614,industrial,industrial,4.6135562022439585,2.3333548314952632,0.983435047951177,879274918,1900-01-01 11:30:00,0,0,1,0,3,0,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.31856732835983 58.10626618249366)
1485,1485,614,industrial,industrial,4.6135562022439585,2.3333548314952632,0.983435047951177,879274918,1900-01-01 13:57:00,1,0,1,0,3,3,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.31856732835983 58.10626618249366)
1486,1486,614,industrial,industrial,4.6135562022439585,2.3333548314952632,0.983435047951177,879274918,1900-01-01 10:08:00,1,1,0,0,3,4,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.31856732835983 58.10626618249366)
1487,1487,614,industrial,industrial,4.6135562022439585,2.3333548314952632,0.983435047951177,879274918,1900-01-01 14:53:00,2,0,1,0,3,6,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.31856732835983 58.10626618249366)
1488,1488,614,industrial,industrial,4.6135562022439585,2.3333548314952632,0.983435047951177,879303654,1900-01-01 11:50:00,0,0,1,0,3,0,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.31322429789846 58.101660214458654)
1489,1489,2259,industrial,industrial,5.739754756381471,2.6851389421792873,0.9410989010989012,879879637,1900-01-01 11:28:00,2,0,1,0,3,6,6,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.19714771345252 58.01267821387395)
1490,1490,2259,industrial,industrial,5.739754756381471,2.6851389421792873,0.9410989010989012,879879637,1900-01-01 13:13:00,0,0,1,0,3,0,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.19714771345252 58.01267821387395)
1491,1491,1883,industrial,industrial,5.604109786227794,2.824704775097415,1.0,879879672,1900-01-01 16:39:00,1,0,1,0,3,3,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.17999155088101 58.00949745668079)
1492,1492,1771,industrial,residential,5.119553789626485,2.435359829700309,1.0,879911474,1900-01-01 09:40:00,0,1,0,0,1,1,7,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.09482638269745 58.00724317139437)
1493,1493,275,industrial,industrial,4.152758054803616,2.321603881624052,0.9985561056105611,880292938,1900-01-01 14:21:00,2,2,1,0,3,8,7,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.17703230000001 57.87370975)
1494,1494,275,industrial,industrial,4.152758054803616,2.321603881624052,0.9985561056105611,880292941,1900-01-01 10:10:00,1,0,0,0,3,3,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.178072542258946 57.87395204053326)
1495,1495,275,industrial,industrial,4.152758054803616,2.321603881624052,0.9985561056105611,880292941,1900-01-01 11:22:00,1,0,1,0,3,3,6,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.178072542258946 57.87395204053326)
1496,1496,276,industrial,industrial,4.208105463638892,2.329819975328476,0.7736156351791531,880293035,1900-01-01 08:00:00,2,0,0,0,3,6,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.1592400743647 57.883454379665395)
1497,1497,276,industrial,industrial,4.208105463638892,2.329819975328476,0.7736156351791531,880293035,1900-01-01 10:45:00,0,0,0,0,3,0,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.1592400743647 57.883454379665395)
1498,1498,276,industrial,industrial,4.208105463638892,2.329819975328476,0.7736156351791531,880293035,1900-01-01 12:36:00,0,0,1,0,3,0,7,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.1592400743647 57.883454379665395)
1499,1499,276,industrial,industrial,4.208105463638892,2.329819975328476,0.7736156351791531,880293035,1900-01-01 09:20:00,2,0,0,0,3,6,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.1592400743647 57.883454379665395)
1500,1500,276,industrial,industrial,4.208105463638892,2.329819975328476,0.7736156351791531,880293035,1900-01-01 12:25:00,0,1,1,0,3,1,7,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.1592400743647 57.883454379665395)
1501,1501,276,industrial,industrial,4.208105463638892,2.329819975328476,0.7736156351791531,880293042,1900-01-01 16:45:00,0,0,1,0,3,0,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.1619978428846 57.88358611953687)
1502,1502,276,industrial,industrial,4.208105463638892,2.329819975328476,0.7736156351791531,880293042,1900-01-01 09:35:00,0,0,0,0,3,0,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.1619978428846 57.88358611953687)
1503,1503,276,industrial,industrial,4.208105463638892,2.329819975328476,0.7736156351791531,880293042,1900-01-01 14:53:00,1,0,1,0,3,3,6,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.1619978428846 57.88358611953687)
1504,1504,276,industrial,industrial,4.208105463638892,2.329819975328476,0.7736156351791531,880293042,1900-01-01 11:22:00,0,0,1,0,3,0,8,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.1619978428846 57.88358611953687)
1505,1505,276,industrial,industrial,4.208105463638892,2.329819975328476,0.7736156351791531,880293042,1900-01-01 13:56:00,0,0,1,0,3,0,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.1619978428846 57.88358611953687)
1506,1506,276,industrial,industrial,4.208105463638892,2.329819975328476,0.7736156351791531,880293051,1900-01-01 10:00:00,0,1,0,0,3,1,7,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.16330894000386 57.88423357555055)
1507,1507,276,industrial,industrial,4.208105463638892,2.329819975328476,0.7736156351791531,880293051,1900-01-01 09:53:00,0,1,0,0,3,1,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.16330894000386 57.88423357555055)
1508,1508,276,industrial,industrial,4.208105463638892,2.329819975328476,0.7736156351791531,880293051,1900-01-01 09:54:00,2,0,0,0,3,6,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.16330894000386 57.88423357555055)
1509,1509,275,industrial,industrial,4.152758054803616,2.321603881624052,0.9985561056105611,880293242,1900-01-01 09:50:00,2,0,0,0,3,6,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.17333565649282 57.874896160416625)
1510,1510,274,industrial,industrial,4.4412044401990505,2.3923398595857837,0.9412917677804742,880299415,1900-01-01 10:39:00,1,0,0,0,3,3,7,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.12220944999999 57.9103783)
1511,1511,274,industrial,industrial,4.4412044401990505,2.3923398595857837,0.9412917677804742,880299433,1900-01-01 13:14:00,0,1,1,0,3,1,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.12795833134368 57.908134999074605)
1512,1512,274,industrial,industrial,4.4412044401990505,2.3923398595857837,0.9412917677804742,880299688,1900-01-01 15:20:00,2,0,1,0,3,6,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.1205178403156 57.92339679199989)
1513,1513,2056,industrial,industrial,4.7256254125156145,2.483739094269852,1.0,880299701,1900-01-01 14:46:00,0,0,1,0,3,0,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14650370865441 57.92571525855996)
1514,1514,2056,industrial,industrial,4.7256254125156145,2.483739094269852,1.0,880299701,1900-01-01 13:08:00,0,0,1,0,3,0,8,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.14650370865441 57.92571525855996)
1515,1515,2056,industrial,industrial,4.7256254125156145,2.483739094269852,1.0,880299701,1900-01-01 09:52:00,2,0,0,0,3,6,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14650370865441 57.92571525855996)
1516,1516,2056,industrial,industrial,4.7256254125156145,2.483739094269852,1.0,880299701,1900-01-01 10:08:00,1,0,0,0,3,3,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14650370865441 57.92571525855996)
1517,1517,274,industrial,industrial,4.4412044401990505,2.3923398595857837,0.9412917677804742,880299762,1900-01-01 10:09:00,1,0,0,0,3,3,6,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.1127838 57.91701624999999)
1518,1518,274,industrial,industrial,4.4412044401990505,2.3923398595857837,0.9412917677804742,880299826,1900-01-01 10:51:00,1,0,0,0,3,3,7,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.1124799 57.922293849999996)
1519,1519,297,industrial,industrial,4.843110283689409,2.5496234569383294,0.8758486905916586,880300019,1900-01-01 12:56:00,0,1,1,0,3,1,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.143185215985 57.93249185629542)
1520,1520,297,industrial,industrial,4.843110283689409,2.5496234569383294,0.8758486905916586,880300029,1900-01-01 12:52:00,0,0,1,0,3,0,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.1432006 57.93158015000001)
1521,1521,294,industrial,industrial,4.802193725247854,2.488054470757329,0.891762196747534,880300101,1900-01-01 11:25:00,1,1,1,0,3,4,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.17123635 57.920086299999994)
1522,1522,294,industrial,industrial,4.802193725247854,2.488054470757329,0.891762196747534,880300179,1900-01-01 11:40:00,0,1,1,0,3,1,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.17723834861129 57.90826943348342)
1523,1523,294,industrial,industrial,4.802193725247854,2.488054470757329,0.891762196747534,880300186,1900-01-01 15:34:00,0,0,1,0,3,0,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.18095750893761 57.909421549266064)
1524,1524,649,industrial,industrial,4.672042453160817,2.437899680393399,1.0,880300476,1900-01-01 14:51:00,2,0,1,0,3,6,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.15805834022757 57.918345909566106)
1525,1525,649,industrial,industrial,4.672042453160817,2.437899680393399,1.0,880300476,1900-01-01 10:24:00,2,0,0,0,3,6,7,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.15805834022757 57.918345909566106)
1526,1526,843,industrial,industrial,4.523318199668166,2.3367850744701,0.9565929565929566,881262057,1900-01-01 15:25:00,0,0,1,0,3,0,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (55.95545541684026 58.021021452911725)
1527,1527,844,industrial,industrial,3.9653728319343675,2.242191540900024,0.9888054414056965,881298782,1900-01-01 16:10:00,2,0,1,0,3,6,6,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (55.915485432368875 58.028113598947876)
1528,1528,844,industrial,industrial,3.9653728319343675,2.242191540900024,0.9888054414056965,881298782,1900-01-01 10:37:00,2,0,0,0,3,6,5,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (55.915485432368875 58.028113598947876)
1529,1529,844,industrial,industrial,3.9653728319343675,2.242191540900024,0.9888054414056965,881298782,1900-01-01 11:01:00,1,0,1,0,3,3,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (55.915485432368875 58.028113598947876)
1530,1530,844,industrial,industrial,3.9653728319343675,2.242191540900024,0.9888054414056965,881298818,1900-01-01 12:06:00,0,0,1,0,3,0,6,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (55.88534096128445 58.01860278741476)
1531,1531,844,industrial,industrial,3.9653728319343675,2.242191540900024,0.9888054414056965,881298818,1900-01-01 16:17:00,0,0,1,0,3,0,6,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (55.88534096128445 58.01860278741476)
1532,1532,873,industrial,industrial,4.427495128992401,2.450833009201345,0.96718322698268,881298826,1900-01-01 15:26:00,0,1,1,0,3,1,5,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (55.916398537650586 58.00180333187493)
1533,1533,869,industrial,industrial,4.3107345498663285,2.485974330906029,0.9027657735522904,881306598,1900-01-01 09:33:00,0,0,0,0,3,0,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (55.931070837887454 57.989505050617545)
1534,1534,869,industrial,industrial,4.3107345498663285,2.485974330906029,0.9027657735522904,881306610,1900-01-01 11:26:00,0,0,1,0,3,0,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (55.92530987213569 57.98580648047575)
1535,1535,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,881306648,1900-01-01 12:16:00,0,1,1,0,3,1,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (55.91836430000001 57.97750965)
1536,1536,870,industrial,industrial,4.2199573314202965,2.3971666495832253,0.6525073746312684,881306689,1900-01-01 12:42:00,0,0,1,0,3,0,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (55.91161669845652 58.00812696666699)
1537,1537,637,industrial,low_density,4.224814542870913,2.1882766050630313,1.0,881598088,1900-01-01 10:58:00,2,0,0,0,0,6,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.57745757882437 58.01510865807336)
1538,1538,637,industrial,low_density,4.224814542870913,2.1882766050630313,1.0,881598088,1900-01-01 15:43:00,0,1,1,0,0,1,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.57745757882437 58.01510865807336)
1539,1539,637,industrial,low_density,4.224814542870913,2.1882766050630313,1.0,881598088,1900-01-01 13:58:00,1,0,1,0,0,3,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.57745757882437 58.01510865807336)
1540,1540,637,industrial,low_density,4.224814542870913,2.1882766050630313,1.0,881598088,1900-01-01 15:50:00,1,0,1,0,0,3,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (56.57745757882437 58.01510865807336)
1541,1541,637,industrial,low_density,4.224814542870913,2.1882766050630313,1.0,881598088,1900-01-01 15:53:00,0,1,1,0,0,1,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.57745757882437 58.01510865807336)
1542,1542,637,industrial,low_density,4.224814542870913,2.1882766050630313,1.0,881598088,1900-01-01 14:23:00,2,0,1,0,0,6,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.57745757882437 58.01510865807336)
1543,1543,637,industrial,low_density,4.224814542870913,2.1882766050630313,1.0,881598088,1900-01-01 11:24:00,1,0,1,0,0,3,8,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.57745757882437 58.01510865807336)
1544,1544,637,industrial,low_density,4.224814542870913,2.1882766050630313,1.0,881598088,1900-01-01 13:06:00,0,0,1,0,0,0,5,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.57745757882437 58.01510865807336)
1545,1545,637,industrial,low_density,4.224814542870913,2.1882766050630313,1.0,881598088,1900-01-01 09:51:00,1,1,0,0,0,4,8,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.57745757882437 58.01510865807336)
1546,1546,637,industrial,low_density,4.224814542870913,2.1882766050630313,1.0,881598091,1900-01-01 13:05:00,0,1,1,0,0,1,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.573047508815584 58.013859316687515)
1547,1547,637,industrial,low_density,4.224814542870913,2.1882766050630313,1.0,881598091,1900-01-01 09:52:00,1,1,0,0,0,4,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.573047508815584 58.013859316687515)
1548,1548,637,industrial,low_density,4.224814542870913,2.1882766050630313,1.0,881598125,1900-01-01 13:23:00,0,0,1,0,0,0,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.572718651069664 58.01692943711643)
1549,1549,593,retail,residential,5.1524744427663745,2.3706862014628367,0.9768637532133676,884453975,1900-01-01 10:32:00,0,1,0,1,1,1,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.30331536011349 58.10992555227584)
1550,1550,593,retail,residential,5.1524744427663745,2.3706862014628367,0.9768637532133676,884453975,1900-01-01 09:48:00,1,0,0,1,1,3,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.30331536011349 58.10992555227584)
1551,1551,593,retail,residential,5.1524744427663745,2.3706862014628367,0.9768637532133676,884453975,1900-01-01 09:28:00,1,0,0,1,1,3,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.30331536011349 58.10992555227584)
1552,1552,593,retail,residential,5.1524744427663745,2.3706862014628367,0.9768637532133676,884453975,1900-01-01 06:42:00,0,0,0,1,1,0,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.30331536011349 58.10992555227584)
1553,1553,374,industrial,residential,5.816364454532568,2.680969546918381,0.45360262008733626,963199651,1900-01-01 14:21:00,1,0,1,0,1,3,7,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.15357096262597 58.002543661014485)
1554,1554,374,industrial,residential,5.816364454532568,2.680969546918381,0.45360262008733626,963199651,1900-01-01 14:25:00,2,0,1,0,1,6,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.15357096262597 58.002543661014485)
